5376_VC2575_MCRBS_CLSTR25,-,"['WP_000868186.1', 'WP_000101599.1', 'WP_000926115.1', 'WP_000201159.1', 'WP_001040926.1', 'WP_000358092.1', 'WP_000091929.1', 'WP_000062614.1', 'WP_001118926.1', 'WP_001096208.1', 'WP_000729178.1', 'WP_000615540.1', 'WP_001280803.1', 'WP_000647192.1', 'WP_000941219.1', 'WP_000529940.1', 'WP_000387269.1', 'WP_001138114.1', 'WP_001018908.1', 'WP_000617542.1', 'WP_000422344.1', 'WP_000579663.1', 'WP_001181007.1']"
2192_VC2575_ODB_CLSTR1075,-,"['WP_000868186.1', 'WP_000101599.1', 'WP_000926115.1', 'WP_000201159.1', 'WP_001040926.1', 'WP_000358092.1', 'WP_000091929.1', 'WP_000062614.1', 'WP_001118926.1', 'WP_001096208.1', 'WP_000729178.1', 'WP_000615540.1']"
3932_VC2575_ODB_CLSTR1075,-,['WP_000868186.1']
524_VC2761_ODB_CLSTR350,+,['WP_000868544.1']
5875_VCA0903_MCRBS_CLSTR313,-,"['WP_000869512.1', 'WP_000052704.1']"
470_VCA0903_ODB_CLSTR313,-,['WP_000869512.1']
4290_VC0089_MCRBS_CLSTR1414,+,['WP_000869721.1']
2902_VC0872_ODB_CLSTR1279,-,"['WP_000870111.1', 'WP_001046693.1']"
4515_VC0603_MCRBS_CLSTR1512,+,['WP_000870563.1']
5616_VCA0358_MCRBS_CLSTR1949,+,['WP_000870857.1']
5650_VCA0425_MCRBS_CLSTR1975,+,['WP_000870868.1']
4871_VC1405_MCRBS_CLSTR1634,+,"['WP_000870878.1', 'WP_001117417.1']"
4912_VC1495_MCRBS_CLSTR1658,-,['WP_000871122.1']
1952_VC0754_ODB_CLSTR984,+,"['WP_000872176.1', 'WP_001124187.1', 'WP_001196560.1']"
5435_VC2704_MCRBS_CLSTR165,+,"['WP_000874728.1', 'WP_000354544.1']"
4593_VC0780_MCRBS_CLSTR249,+,"['WP_000874996.1', 'WP_000943024.1']"
2869_VC1481_ODB_CLSTR371,-,"['WP_000877146.1', 'WP_001918575.1']"
552_VC1481_ODB_CLSTR371,-,['WP_000877146.1']
881_VC0708_ODB_CLSTR562,-,['WP_000877198.1']
2486_VC0730_ODB_CLSTR1183,-,['WP_000877206.1']
2854_VC2077_ODB_CLSTR1266,-,"['WP_000877243.1', 'WP_000602538.1']"
5617_VCA0363_MCRBS_CLSTR1950,+,['WP_000877436.1']
886_VC0852_ODB_CLSTR565,-,['WP_000879555.1']
5035_VC1796_MCRBS_CLSTR1715,-,['WP_000879671.1']
3275_VC2130_ODB_CLSTR1302,-,"['WP_000880258.1', 'WP_000367979.1']"
1280_VC2537_ODB_CLSTR746,-,"['WP_000880286.1', 'WP_001082347.1', 'WP_000671910.1']"
2674_VC2537_ODB_CLSTR746,-,['WP_000880286.1']
436_VCA0190_ODB_CLSTR290,+,['WP_000880547.1']
2321_VC0033_ODB_CLSTR1132,+,['WP_000881907.1']
2856_VC1957_ODB_CLSTR1006,-,"['WP_000882652.1', 'WP_000735487.1']"
5111_VC1949_MCRBS_CLSTR1747,+,['WP_000883067.1']
5840_VCA0827_MCRBS_CLSTR2084,-,"['WP_000883446.1', 'WP_000195733.1']"
4847_VC1332_MCRBS_CLSTR1623,-,"['WP_000883967.1', 'WP_001281725.1']"
382_VC2485_ODB_CLSTR251,-,['WP_000884663.1']
2378_VC2549_ODB_CLSTR1168,+,['WP_000884809.1']
27_VC0295_ODB_CLSTR28,-,"['WP_000884888.1', 'WP_000354613.1']"
1354_VC2508_ODB_CLSTR766,+,['WP_000885260.1']
1846_VC1237_ODB_CLSTR952,+,"['WP_000887084.1', 'WP_000718969.1', 'WP_000215857.1']"
1764_VC1667_ODB_CLSTR916,+,['WP_000887115.1']
982_VC0579_ODB_CLSTR621,-,"['WP_000887295.1', 'WP_000836326.1']"
267_VC1110_ODB_CLSTR212,+,['WP_000887349.1']
238_VC0649_ODB_CLSTR187,+,['WP_000887847.1']
4496_VC0553_MCRBS_CLSTR1505,+,['WP_000888099.1']
392_VC0604_ODB_CLSTR256,+,['WP_000888585.1']
3337_VC0888_ODB_CLSTR382,+,"['WP_000890132.1', 'WP_001160170.1']"
572_VC0888_ODB_CLSTR382,+,['WP_000890132.1']
23_VC2278_ODB_CLSTR24,-,['WP_000890416.1']
1001_VCA0665_ODB_CLSTR628,+,['WP_000891426.1']
3072_VCA0518_ODB_CLSTR473,-,"['WP_000891934.1', 'WP_000163391.1']"
1453_VC0265_ODB_CLSTR804,-,['WP_000894643.1']
2742_VC2057_ODB_CLSTR1236,-,"['WP_000895172.1', 'WP_000982362.1', 'WP_000266113.1']"
4201_VC2057_ODB_CLSTR1236,-,"['WP_000895172.1', 'WP_000982362.1']"
1568_VC1356_ODB_CLSTR846,-,['WP_000895407.1']
4353_VC0228_MCRBS_CLSTR1444,+,['WP_000895771.1']
4174_VC2765_ODB_CLSTR1120,-,"['WP_000896515.1', 'WP_000190491.1', 'WP_000719050.1']"
5886_VCA0930_MCRBS_CLSTR2110,-,['WP_000896539.1']
2069_VC0480_ODB_CLSTR1025,+,['WP_000896747.1']
4356_VC0238_MCRBS_CLSTR1446,-,['WP_000896822.1']
4526_VC0632_MCRBS_CLSTR502,-,"['WP_000898882.1', 'WP_001044323.1']"
992_VC0632_ODB_CLSTR625,-,['WP_000898882.1']
2770_VC0129_ODB_CLSTR1247,+,"['WP_000899908.1', 'WP_000786732.1', 'WP_000084657.1']"
2282_VCA0762_ODB_CLSTR1124,-,"['WP_000899954.1', 'WP_000941295.1']"
2281_VCA0762_ODB_CLSTR1124,-,['WP_000899954.1']
3817_VC1976_ODB_CLSTR963,-,['WP_000902260.1']
2199_VC0358_ODB_CLSTR864,+,"['WP_000902450.1', 'WP_001044900.1', 'WP_000803703.1', 'WP_001884447.1']"
4780_VC1202_MCRBS_CLSTR1592,-,"['WP_000902906.1', 'WP_000194594.1', 'WP_001069038.1', 'WP_000995897.1']"
4770_VC1191_MCRBS_CLSTR1584,-,['WP_000903293.1']
5706_VCA0535_MCRBS_CLSTR291,-,"['WP_000903494.1', 'WP_000244531.1']"
993_VC2522_ODB_CLSTR574,+,"['WP_000904330.1', 'WP_001120614.1']"
5352_VC2522_MCRBS_CLSTR1830,+,['WP_000904330.1']
440_VC0270_ODB_CLSTR294,+,['WP_000904774.1']
1981_VC0548_ODB_CLSTR1002,+,['WP_000906485.1']
1595_VC2030_ODB_CLSTR851,+,['WP_000906649.1']
5208_VC2204_MCRBS_CLSTR1778,+,"['WP_000907265.1', 'WP_000729367.1']"
4281_VC0073_MCRBS_CLSTR1411,+,['WP_000908213.1']
4299_VC0106_MCRBS_CLSTR1418,+,['WP_000908387.1']
4929_VC1542_MCRBS_CLSTR1663,-,['WP_000908473.1']
2150_VC0655_ODB_CLSTR1049,+,"['WP_000908540.1', 'WP_000932672.1']"
3807_VC0655_ODB_CLSTR1049,+,['WP_000908540.1']
1268_VC2355_ODB_CLSTR739,-,['WP_000909771.1']
4960_VC1623_MCRBS_CLSTR1678,-,['WP_000910117.1']
4848_VC1334_MCRBS_CLSTR1624,-,['WP_000911050.1']
237_VC0565_ODB_CLSTR186,-,['WP_000911599.1']
3006_VC0065_ODB_CLSTR1145,+,"['WP_000912209.1', 'WP_000008477.1']"
1910_VC1252_ODB_CLSTR962,+,['WP_000912227.1']
4529_VC0638_MCRBS_CLSTR1054,+,"['WP_000913082.1', 'WP_001281065.1']"
2158_VC0638_ODB_CLSTR1055,+,['WP_000913082.1']
471_VC1848_ODB_CLSTR314,-,['WP_000913180.1']
4807_VC1250_MCRBS_CLSTR1606,-,['WP_000914637.1']
5788_VCA0734_MCRBS_CLSTR2052,+,['WP_000914961.1']
4805_VC1248_MCRBS_CLSTR1604,-,['WP_000915500.1']
2250_VC0250_ODB_CLSTR1101,+,['WP_000916246.1']
51_VC0374_ODB_CLSTR49,+,['WP_000916643.1']
1909_VCA0136_ODB_CLSTR961,-,"['WP_000917235.1', 'WP_000462370.1']"
5507_VCA0136_MCRBS_CLSTR961,-,['WP_000917235.1']
549_VC1490_ODB_CLSTR368,-,['WP_000917529.1']
4343_VC0214_MCRBS_CLSTR1437,-,['WP_000918350.1']
4376_VC0287_MCRBS_CLSTR735,+,"['WP_000919108.1', 'WP_000581733.1']"
1261_VC0287_ODB_CLSTR735,+,['WP_000919108.1']
54_VC0941_ODB_CLSTR52,+,['WP_000919132.1']
5867_VCA0890_MCRBS_CLSTR2097,+,['WP_000919370.1']
4846_VC1330_MCRBS_CLSTR1622,+,['WP_000919944.1']
624_VC0787_ODB_CLSTR411,+,['WP_000920410.1']
3232_VC2644_ODB_CLSTR1301,-,"['WP_000921321.1', 'WP_001281558.1']"
5874_VCA0902_MCRBS_CLSTR2103,-,['WP_000922269.1']
5579_VCA0306_MCRBS_CLSTR1925,+,['WP_000923153.1']
5571_VCA0297_MCRBS_CLSTR1918,+,['WP_000923182.1']
2278_VC1062_ODB_CLSTR1121,+,['WP_000923262.1']
5761_VCA0655_MCRBS_CLSTR2037,+,['WP_000923309.1']
5576_VCA0302_MCRBS_CLSTR1922,+,['WP_000923334.1']
5578_VCA0304_MCRBS_CLSTR1924,+,['WP_000923340.1']
5292_VC2383_MCRBS_CLSTR1811,+,['WP_000923496.1']
5391_VC2622_MCRBS_CLSTR1846,-,['WP_000925518.1']
165_VC2619_ODB_CLSTR144,-,['WP_000925686.1']
2732_VC2577_ODB_CLSTR1075,-,"['WP_000926115.1', 'WP_000101599.1', 'WP_000868186.1']"
637_VCA0889_ODB_CLSTR424,+,['WP_000926300.1']
4355_VC0233_MCRBS_CLSTR663,-,"['WP_000926843.1', 'WP_000049394.1', 'WP_000682097.1', 'WP_000699270.1', 'WP_001060349.1']"
1120_VC2115_ODB_CLSTR666,+,['WP_000927463.1']
5770_VCA0695_MCRBS_CLSTR2042,-,['WP_000927907.1']
3608_VC1727_ODB_CLSTR1310,-,"['WP_000929348.1', 'WP_000434699.1']"
3802_VC1727_ODB_CLSTR1310,-,['WP_000929348.1']
2582_VC2198_ODB_CLSTR229,-,"['WP_000929365.1', 'WP_000122825.1']"
2987_VC1838_ODB_CLSTR336,-,"['WP_000929546.1', 'WP_000123084.1', 'WP_001091290.1']"
2091_VC1838_ODB_CLSTR336,-,"['WP_000929546.1', 'WP_000123084.1']"
2492_VC1838_ODB_CLSTR336,-,['WP_000929546.1']
5170_VC2075_MCRBS_CLSTR1771,+,['WP_000929906.1']
628_VC1947_ODB_CLSTR415,-,['WP_000931263.1']
5776_VCA0707_MCRBS_CLSTR466,+,"['WP_000931484.1', 'WP_000335361.1']"
2266_VCA0707_ODB_CLSTR1115,+,['WP_000931484.1']
1473_VC0945_ODB_CLSTR811,-,['WP_000932180.1']
2655_VC1936_ODB_CLSTR1218,+,['WP_000932202.1']
1970_VC1144_ODB_CLSTR357,+,['WP_000932415.1']
5200_VC2176_MCRBS_CLSTR393,-,"['WP_000933144.1', 'WP_000272895.1', 'WP_000117270.1', 'WP_000647701.1', 'WP_000054219.1']"
2759_VC2176_ODB_CLSTR1243,-,"['WP_000933144.1', 'WP_000272895.1', 'WP_000117270.1']"
3100_VC2176_ODB_CLSTR1243,-,"['WP_000933144.1', 'WP_000272895.1']"
601_VC2176_ODB_CLSTR394,-,"['WP_000933144.1', 'WP_000400335.1']"
29_VC0042_ODB_CLSTR30,-,['WP_000933527.1']
5757_VCA0645_MCRBS_CLSTR2034,-,['WP_000933880.1']
634_VCA0756_ODB_CLSTR421,+,['WP_000933929.1']
5826_VCA0800_MCRBS_CLSTR2076,+,['WP_000935051.1']
1655_VCA0192_ODB_CLSTR883,-,['WP_000935709.1']
4405_VC0344_MCRBS_CLSTR1472,+,"['WP_000935815.1', 'WP_000155485.1', 'WP_000192300.1']"
3189_VC0725_ODB_CLSTR1225,+,"['WP_000935851.1', 'WP_000286625.1', 'WP_001159461.1']"
4107_VC1236_ODB_CLSTR1387,+,['WP_000935885.1']
4721_VC1068_MCRBS_CLSTR1570,+,['WP_000936745.1']
3898_VC1198_ODB_CLSTR1355,+,['WP_000937690.1']
5568_VCA0292_MCRBS_CLSTR1915,+,['WP_000937852.1']
5016_VC1745_MCRBS_CLSTR203,-,"['WP_000938025.1', 'WP_000777169.1']"
255_VC1745_ODB_CLSTR203,-,['WP_000938025.1']
5224_VC2236_MCRBS_CLSTR1784,+,['WP_000939287.1']
2684_VC2692_ODB_CLSTR154,+,"['WP_000940152.1', 'WP_001239207.1']"
175_VC2692_ODB_CLSTR154,+,['WP_000940152.1']
1171_VC0108_ODB_CLSTR686,+,['WP_000940283.1']
2164_VC0436_ODB_CLSTR1057,+,"['WP_000940599.1', 'WP_000271393.1']"
1193_VC0268_ODB_CLSTR706,+,['WP_000941132.1']
4173_VC2589_ODB_CLSTR25,-,"['WP_000941219.1', 'WP_000647192.1', 'WP_001280803.1']"
2805_VC2589_ODB_CLSTR25,-,"['WP_000941219.1', 'WP_000647192.1']"
380_VC0781_ODB_CLSTR249,+,['WP_000943024.1']
14_VC0767_ODB_CLSTR15,+,['WP_000944163.1']
2900_VC2232_ODB_CLSTR275,-,"['WP_000944348.1', 'WP_001098051.1']"
2893_VC0950_ODB_CLSTR1275,-,"['WP_000945987.1', 'WP_000781440.1']"
4668_VC0950_MCRBS_CLSTR1275,-,['WP_000945987.1']
4765_VC1183_MCRBS_CLSTR1581,+,"['WP_000946299.1', 'WP_001212916.1']"
3773_VCA1051_ODB_CLSTR1337,-,['WP_000946562.1']
34_VC0476_ODB_CLSTR33,+,['WP_000946626.1']
250_VC0693_ODB_CLSTR198,-,['WP_000947378.1']
5641_VCA0407_MCRBS_CLSTR1967,+,['WP_000947513.1']
5646_VCA0418_MCRBS_CLSTR1971,+,"['WP_000947517.1', 'WP_002001187.1', 'WP_001889179.1']"
4661_VC0931_MCRBS_CLSTR1554,-,['WP_000947937.1']
4785_VC1211_MCRBS_CLSTR1596,+,['WP_000948258.1']
4750_VC1151_MCRBS_CLSTR829,-,"['WP_000948497.1', 'WP_000019000.1']"
1519_VC1151_ODB_CLSTR829,-,['WP_000948497.1']
5763_VCA0666_MCRBS_CLSTR486,-,"['WP_000948685.1', 'WP_001882525.1']"
739_VCA0666_ODB_CLSTR486,-,['WP_000948685.1']
4903_VC1479_MCRBS_CLSTR371,-,"['WP_000948761.1', 'WP_001918575.1', 'WP_000877146.1']"
2758_VC1974_ODB_CLSTR963,-,"['WP_000950604.1', 'WP_001078087.1', 'WP_000902260.1']"
2212_VC1974_ODB_CLSTR963,-,['WP_000950604.1']
632_VCA0575_ODB_CLSTR419,-,['WP_000950819.1']
4285_VC0078_MCRBS_CLSTR496,+,"['WP_000951035.1', 'WP_000623073.1']"
763_VC0078_ODB_CLSTR496,+,['WP_000951035.1']
547_VC1494_ODB_CLSTR366,-,['WP_000951483.1']
4723_VC1071_MCRBS_CLSTR1571,+,['WP_000952193.1']
2963_VC0672_ODB_CLSTR1258,+,"['WP_000952226.1', 'WP_001019422.1', 'WP_001135560.1']"
2823_VC0672_ODB_CLSTR1258,+,"['WP_000952226.1', 'WP_001019422.1']"
3852_VC0672_ODB_CLSTR1258,+,['WP_000952226.1']
125_VC2081_ODB_CLSTR110,-,['WP_000952849.1']
2180_VC0417_ODB_CLSTR1070,+,"['WP_000952871.1', 'WP_000802448.1', 'WP_000473772.1']"
2922_VC0417_ODB_CLSTR1070,+,"['WP_000952871.1', 'WP_000802448.1']"
4345_VC0216_MCRBS_CLSTR1439,+,['WP_000953041.1']
4538_VC0656_MCRBS_CLSTR1517,+,"['WP_000953212.1', 'WP_000214238.1']"
4471_VC0489_MCRBS_CLSTR1496,-,['WP_000953509.1']
815_VCA0590_ODB_CLSTR93,-,"['WP_000954183.1', 'WP_000525893.1', 'WP_001000856.1']"
1053_VC0187_ODB_CLSTR650,-,"['WP_000954212.1', 'WP_000190696.1']"
4329_VC0187_MCRBS_CLSTR650,-,['WP_000954212.1']
5620_VCA0367_MCRBS_CLSTR1952,+,"['WP_000954291.1', 'WP_001921103.1']"
2757_VC1013_ODB_CLSTR1242,-,"['WP_000954368.1', 'WP_001005002.1', 'WP_001057741.1']"
5269_VC2339_MCRBS_CLSTR1802,+,['WP_000955540.1']
518_VC1093_ODB_CLSTR14,+,['WP_000956294.1']
512_VC1855_ODB_CLSTR342,+,['WP_000956389.1']
2078_VC2424_ODB_CLSTR750,+,['WP_000957200.1']
864_VCA0183_ODB_CLSTR554,+,['WP_000957478.1']
1418_VC2220_ODB_CLSTR799,+,['WP_000957788.1']
503_VCA0726_ODB_CLSTR94,-,"['WP_000957824.1', 'WP_000524441.1', 'WP_000005533.1']"
4256_VC0023_MCRBS_CLSTR1405,+,['WP_000958000.1']
5291_VC2381_MCRBS_CLSTR667,+,"['WP_000960255.1', 'WP_000381501.1']"
5594_VCA0331_MCRBS_CLSTR1934,+,['WP_000960654.1']
4598_VC0789_MCRBS_CLSTR1533,+,['WP_000961035.1']
5440_VC2717_MCRBS_CLSTR1856,-,['WP_000961392.1']
2762_VC2413_ODB_CLSTR616,-,"['WP_000963625.1', 'WP_001281961.1', 'WP_000331318.1']"
2433_VC0687_ODB_CLSTR1180,-,['WP_000964317.1']
2866_VC1629_ODB_CLSTR1267,-,"['WP_000964610.1', 'WP_001252425.1']"
4062_VC1629_ODB_CLSTR1267,-,['WP_000964610.1']
2724_VC0413_ODB_CLSTR1233,+,"['WP_000964762.1', 'WP_000086312.1', 'WP_001144509.1', 'WP_000691266.1']"
4430_VC0413_MCRBS_CLSTR1482,+,"['WP_000964762.1', 'WP_001045819.1']"
5598_VCA0337_MCRBS_CLSTR1937,+,['WP_000964920.1']
5656_VCA0439_MCRBS_CLSTR1980,+,['WP_000964925.1']
5179_VC2098_MCRBS_CLSTR588,+,"['WP_000965050.1', 'WP_000179037.1']"
2884_VCA0862_ODB_CLSTR539,+,"['WP_000966057.1', 'WP_000815658.1']"
840_VCA0862_ODB_CLSTR539,+,['WP_000966057.1']
548_VC1491_ODB_CLSTR367,-,['WP_000966885.1']
5005_VC1708_MCRBS_CLSTR1702,-,['WP_000967009.1']
2359_VCA0205_ODB_CLSTR1156,-,['WP_000967516.1']
5098_VC1918_MCRBS_CLSTR1741,-,['WP_000969331.1']
4854_VC1344_MCRBS_CLSTR453,+,"['WP_000969495.1', 'WP_000549756.1', 'WP_000762010.1', 'WP_000052757.1']"
2352_VC0790_ODB_CLSTR318,-,['WP_000970287.1']
2030_VC2319_ODB_CLSTR1015,-,"['WP_000971704.1', 'WP_001271602.1']"
1112_VC1824_ODB_CLSTR658,+,['WP_000972038.1']
2490_VC0470_ODB_CLSTR1186,-,['WP_000972596.1']
377_VC0440_ODB_CLSTR246,+,['WP_000973535.1']
5084_VC1899_MCRBS_CLSTR1736,+,['WP_000974439.1']
1772_VCA0266_ODB_CLSTR920,-,['WP_000974583.1']
5903_VCA0961_MCRBS_CLSTR2121,+,['WP_000976220.1']
4991_VC1685_MCRBS_CLSTR1694,+,['WP_000977693.1']
1290_VC0593_ODB_CLSTR755,-,"['WP_000978983.1', 'WP_001062037.1']"
5881_VCA0920_MCRBS_CLSTR2107,+,['WP_000979561.1']
2189_VC0049_ODB_CLSTR1072,+,['WP_000979769.1']
5279_VC2358_MCRBS_CLSTR558,-,"['WP_000979815.1', 'WP_000004496.1']"
5904_VCA0962_MCRBS_CLSTR2122,+,['WP_000981402.1']
5853_VCA0850_MCRBS_CLSTR199,-,"['WP_000981879.1', 'WP_000970562.1', 'WP_001203200.1', 'WP_000475395.1', 'WP_000517213.1', 'WP_000902218.1', 'WP_000702730.1']"
251_VCA0850_ODB_CLSTR199,-,['WP_000981879.1']
704_VC0650_ODB_CLSTR459,+,['WP_000981941.1']
5007_VC1720_MCRBS_CLSTR1703,+,['WP_000983166.1']
4179_VC2474_ODB_CLSTR329,-,"['WP_000983782.1', 'WP_000132411.1']"
486_VC2474_ODB_CLSTR329,-,['WP_000983782.1']
0_VC1570_ODB_CLSTR1,-,"['WP_000984106.1', 'WP_000887578.1']"
940_VC0472_ODB_CLSTR593,-,['WP_000985180.1']
3617_VCA1114_ODB_CLSTR1316,-,"['WP_000985780.1', 'WP_000817997.1']"
4722_VC1069_MCRBS_CLSTR34,+,"['WP_000985827.1', 'WP_000149585.1']"
35_VC1069_ODB_CLSTR34,+,['WP_000985827.1']
2741_VC2062_ODB_CLSTR1235,-,"['WP_000985860.1', 'WP_000637668.1', 'WP_000092964.1']"
149_VCA0179_ODB_CLSTR130,+,['WP_000986003.1']
3523_VC1427_ODB_CLSTR1306,-,"['WP_000987183.1', 'WP_000533748.1']"
2506_VC2464_ODB_CLSTR989,-,"['WP_000988005.1', 'WP_000734779.1', 'WP_000763844.1', 'WP_001005346.1']"
1961_VC2464_ODB_CLSTR989,-,"['WP_000988005.1', 'WP_000734779.1', 'WP_000763844.1']"
2911_VC2464_ODB_CLSTR989,-,"['WP_000988005.1', 'WP_000734779.1']"
4306_VC0131_MCRBS_CLSTR1422,-,"['WP_000990418.1', 'WP_001884305.1']"
4874_VC1414_MCRBS_CLSTR1636,-,['WP_000991038.1']
576_VC2016_ODB_CLSTR384,-,"['WP_000991933.1', 'WP_001881747.1', 'WP_000497154.1']"
4947_VC1594_MCRBS_CLSTR1669,-,"['WP_000992616.1', 'WP_001292299.1', 'WP_001292387.1']"
5201_VC2181_MCRBS_CLSTR863,+,['WP_000993150.1']
55_VCA0278_ODB_CLSTR53,-,['WP_000993300.1']
243_VC2564_ODB_CLSTR192,-,['WP_000993355.1']
525_VCA0083_ODB_CLSTR351,+,['WP_000993857.1']
58_VCA0657_ODB_CLSTR56,+,['WP_000994115.1']
760_VC2082_ODB_CLSTR88,+,"['WP_000996146.1', 'WP_000571528.1']"
95_VC2082_ODB_CLSTR88,+,['WP_000996146.1']
96_VC2528_ODB_CLSTR89,+,['WP_000996178.1']
1832_VC2142_ODB_CLSTR946,-,['WP_000996996.1']
4590_VC0771_MCRBS_CLSTR1531,+,['WP_000997093.1']
5851_VCA0848_MCRBS_CLSTR2090,-,['WP_000998604.1']
5835_VCA0814_MCRBS_CLSTR233,-,"['WP_000998707.1', 'WP_001917949.1']"
356_VCA0814_ODB_CLSTR233,-,['WP_000998707.1']
2880_VC1911_ODB_CLSTR1270,-,"['WP_000999562.1', 'WP_000889971.1']"
5092_VC1911_MCRBS_CLSTR1270,-,['WP_000999562.1']
2752_VC1885_ODB_CLSTR854,+,"['WP_000999601.1', 'WP_000207270.1', 'WP_000825630.1']"
5076_VC1885_MCRBS_CLSTR854,+,"['WP_000999601.1', 'WP_000207270.1']"
100_VCA0588_ODB_CLSTR93,-,['WP_001000856.1']
2892_VC0959_ODB_CLSTR1274,-,"['WP_001001301.1', 'WP_001089648.1']"
1685_VC0081_ODB_CLSTR887,-,['WP_001003303.1']
249_VC0795_ODB_CLSTR197,-,['WP_001003394.1']
2334_VC2646_ODB_CLSTR1142,+,['WP_001003592.1']
4331_VC0191_MCRBS_CLSTR124,-,"['WP_001004599.1', 'WP_000381934.1']"
1384_VC0191_ODB_CLSTR773,-,['WP_001004599.1']
4702_VC1012_MCRBS_CLSTR1565,-,"['WP_001005002.1', 'WP_000954368.1', 'WP_000863730.1', 'WP_000949723.1', 'WP_000104488.1', 'WP_000141550.1']"
3317_VC1012_ODB_CLSTR451,-,"['WP_001005002.1', 'WP_001057741.1']"
3205_VC1428_ODB_CLSTR138,-,"['WP_001005253.1', 'WP_000987183.1', 'WP_000533748.1']"
2870_VC1428_ODB_CLSTR138,-,"['WP_001005253.1', 'WP_000987183.1']"
157_VC1428_ODB_CLSTR138,-,['WP_001005253.1']
1962_VC2467_ODB_CLSTR990,-,['WP_001005346.1']
553_VC1153_ODB_CLSTR372,+,['WP_001005366.1']
2308_VC0123_ODB_CLSTR1129,-,['WP_001005953.1']
5276_VC2353_MCRBS_CLSTR1806,-,['WP_001006027.1']
5475_VCA0029_MCRBS_CLSTR312,+,"['WP_001006058.1', 'WP_000949642.1']"
469_VCA0029_ODB_CLSTR312,+,['WP_001006058.1']
5912_VCA0983_MCRBS_CLSTR104,+,"['WP_001006181.1', 'WP_000587013.1', 'WP_000188699.1']"
111_VCA0983_ODB_CLSTR104,+,['WP_001006181.1']
3796_VCA0103_ODB_CLSTR1340,+,['WP_001006513.1']
5552_VCA0247_MCRBS_CLSTR119,+,"['WP_001006793.1', 'WP_000049013.1']"
134_VCA0247_ODB_CLSTR119,+,['WP_001006793.1']
1563_VCA0975_ODB_CLSTR841,-,['WP_001007386.1']
62_VC1082_ODB_CLSTR60,+,['WP_001007798.1']
4972_VC1645_MCRBS_CLSTR1684,-,['WP_001007815.1']
352_VC2200_ODB_CLSTR229,-,"['WP_001007981.1', 'WP_000051920.1', 'WP_000929365.1', 'WP_000122825.1', 'WP_000373284.1', 'WP_001182097.1', 'WP_001911822.1', 'WP_001225051.1']"
570_VC2200_ODB_CLSTR229,-,"['WP_001007981.1', 'WP_000051920.1', 'WP_000929365.1', 'WP_000122825.1', 'WP_000373284.1']"
2692_VC2200_ODB_CLSTR229,-,"['WP_001007981.1', 'WP_000051920.1', 'WP_000929365.1', 'WP_000122825.1']"
4209_VC2200_ODB_CLSTR229,-,"['WP_001007981.1', 'WP_000051920.1', 'WP_000929365.1']"
3449_VC2200_ODB_CLSTR229,-,"['WP_001007981.1', 'WP_000051920.1']"
5026_VC1773_MCRBS_CLSTR1177,-,"['WP_001008007.1', 'WP_001056548.1']"
2400_VC1773_ODB_CLSTR1177,-,['WP_001008007.1']
5574_VCA0300_MCRBS_CLSTR1921,+,['WP_001009012.1']
4387_VC0309_MCRBS_CLSTR1460,+,"['WP_001009479.1', 'WP_000222789.1', 'WP_000586597.1']"
5714_VCA0552_MCRBS_CLSTR2012,-,['WP_001009813.1']
1398_VCA0769_ODB_CLSTR787,-,['WP_001009839.1']
5500_VCA0102_MCRBS_CLSTR1880,-,['WP_001010777.1']
5557_VCA0263_MCRBS_CLSTR1342,-,"['WP_001011716.1', 'WP_000280874.1']"
3808_VCA0263_ODB_CLSTR1342,-,['WP_001011716.1']
4692_VC0993_MCRBS_CLSTR896,-,"['WP_001013120.1', 'WP_000271133.1']"
1716_VC0993_ODB_CLSTR896,-,['WP_001013120.1']
666_VC1309_ODB_CLSTR439,+,['WP_001013815.1']
2935_VC0115_ODB_CLSTR1286,+,"['WP_001013982.1', 'WP_000091428.1']"
5214_VC2215_MCRBS_CLSTR800,+,"['WP_001015221.1', 'WP_000831719.1']"
1419_VC2215_ODB_CLSTR800,+,['WP_001015221.1']
1049_VC2706_ODB_CLSTR648,-,['WP_001015358.1']
981_VC0581_ODB_CLSTR621,-,"['WP_001015481.1', 'WP_001893625.1', 'WP_000887295.1', 'WP_000836326.1']"
4508_VC0581_MCRBS_CLSTR1509,-,['WP_001015481.1']
4663_VC0942_MCRBS_CLSTR1556,-,['WP_001015526.1']
4946_VC1592_MCRBS_CLSTR287,+,"['WP_001015557.1', 'WP_000562504.1']"
433_VC1592_ODB_CLSTR287,+,['WP_001015557.1']
5585_VCA0313_MCRBS_CLSTR1929,+,['WP_001015867.1']
2871_VC1375_ODB_CLSTR1269,-,"['WP_001017942.1', 'WP_000425792.1']"
1516_VC1145_ODB_CLSTR826,-,['WP_001018084.1']
5566_VCA0281_MCRBS_CLSTR409,+,"['WP_001018595.1', 'WP_000019370.1']"
5894_VCA0942_MCRBS_CLSTR2115,+,['WP_001018760.1']
4994_VC1692_MCRBS_CLSTR936,-,"['WP_001018812.1', 'WP_000838511.1', 'WP_001286267.1']"
1821_VC1692_ODB_CLSTR936,-,"['WP_001018812.1', 'WP_000838511.1']"
2239_VC1692_ODB_CLSTR936,-,['WP_001018812.1']
2356_VC0281_ODB_CLSTR271,+,"['WP_001019827.1', 'WP_000097429.1']"
